Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;PTV;After a “wardrobe malfunction” occurs during a live broadcast, the FCC begins to censor all of Peter’s favorite shows.  As a result, Peter creates his own station, PTV, which broadcasts from the Griffin home.  Peter and Brian create their own edgy programming until the FCC shows up to shut down PTV and censor all controversial material in Quahog.;14;4;22;2005-11-07;https://image.tmdb.org/t/p/w500/b43thXxQMrsIQ8BnGCdSv3Q7Hzk.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Brian Goes Back to College;After writing a story for a local magazine, Brian gets a job at The New Yorker.;15;4;22;2005-11-14;https://image.tmdb.org/t/p/w500/2oNC9Rz5r8BYwzp05MUDj2kcjjk.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;The Courtship of Stewie's Father;Lois thinks Stewie is trying to kill her due to his lack of quality time with his father, so she orders Peter to spend more time with Stewie. Meanwhile Chris starts a friendship with Herbert.;16;4;22;2005-11-21;https://image.tmdb.org/t/p/w500/pouDa7MVOJkYoCHcZf4WOUjrIWN.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;The Fat Guy Strangler;Lois discovers she has a brother named Patrick and takes the family cross-country to meet him.  It turns out. he’s locked up in a mental institution.  Lois thinks he’s sane, so she checks him out to live with the Griffins.  Meanwhile, Peter starts the Society for the Acceptance of Fat Men.  But when all the fat men of Quahog are strangled one-by-one the group lives in fear.  Who could the “Fat Man Strangler” be?;17;4;22;2005-11-28;https://image.tmdb.org/t/p/w500/az7dVcuVMlh6BzKlaR9QOYzh8WU.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;The Father, the Son, and the Holy Fonz;When Peter’s dad comes to visit, he tries to impose his religious beliefs on the family.  But after a mix-up with the holy-water leaves Stewie in a bubble, Peter decides to form a church worshiping his hero, the Fonz.;18;4;22;2005-12-19;https://image.tmdb.org/t/p/w500/8Kp96Cqv0tDgrASUNYoxthdYEP5.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Brian Sings and Swings;After Brian has a near-death experience in the hospital, he decides to lead a new life. He ends up getting a nightly singing gig with Frank Sinatra Jr., but his new lifestyle doesn't last very long. Meanwhile, Meg, after joining a new after-school group, pretends to be a lesbian.;19;4;22;2006-01-09;https://image.tmdb.org/t/p/w500/jGuAnVCPmEmHrakQJdVD6siaK42.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Patriot Games;At his high school reunion, Peter tries to impress his fellow classmates. When Peter, heading for the bathroom, charges through the crowd of people, impresses quarterback Tom Brady, who offers Peter a spot on the New England Patriots. Meanwhile, Brian owes Stewie money, after Stewie becomes a sports bookie.;20;4;22;2006-01-30;https://image.tmdb.org/t/p/w500/xKV6nbHfYcYAZcpPMraf6mB6uUN.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;I Take Thee Quagmire;When Peter wins a maid for a week as a prize on a game show, Quagmire gains an interest in her, and they eventually marry. Quagmire, stricken with his bachelor ways, tries to get out of the marriage. Meanwhile, Lois stops breast-feeding Stewie, who, as a result, goes through withdrawals.;21;4;22;2006-03-13;https://image.tmdb.org/t/p/w500/1nceLcb4FlXa9qAtcPJRonl3QkY.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Sibling Rivalry;Peter gets a vasectomy and loses all his sex drive. Lois begins to gain weight, and as a result, Peter's regains his interest in his wife. When Lois' habits get out of control, she has a heart attack. The surgeon must remove Lois' fat to reach her heart, returning her to her normal weight. Meanwhile, Stewie's half-brother Bertram returns to confront him, where they have a war for control over the playground.;22;4;22;2006-03-27;https://image.tmdb.org/t/p/w500/7f7oNDzufvURBY6pqMAOSKqmrR5.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Deep Throats;Meg becomes an intern for Mayor West. Brian, who is sure that the mayor is corrupt, tries to out him. Brian and Stewie, while undercover, discover that Meg is more than just an intern. Meanwhile, Peter and Lois go back to their folk singing days at a local talent show. When they begin using drugs, Chris stages an intervention.;23;4;22;2006-04-10;https://image.tmdb.org/t/p/w500/tAeV4DEdBwONniz8xvRiYdmDjp6.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Peterotica;After reading an erotic novel, Peter gets the idea to write one himself. Carter gets sued for publishing Peter's book on tape and loses all his money, where he is forced to become a middle-class citizen. Meanwhile, Stewie tries to train for the Olympics.;24;4;22;2006-04-24;https://image.tmdb.org/t/p/w500/6GgCnak4roa6LCKPbvL6gnM5kAD.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;You May Now Kiss the... Uh... Guy Who Receives;Brian's gay cousin Jasper visits the Griffin house and announces that he is engaged to his partner and wants to be married at their house.  When Mayor West bans gay marriage in an effort to cover up and bring attention away from a scandal of his own, Brian resorts to hostile actions to try to change the Mayor's mind.  Lois and Peter question their view towards gay marriage while Chris joins the "Young Republicans" Club to impress a girl.;25;4;22;2006-05-01;https://image.tmdb.org/t/p/w500/3J9A924sev08pRnSU6H3O3dclkR.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Petergeist;Peter wants to top Joe, who just built a new home theater system, so he starts to build a multiplex in his backyard.  In doing so, he discovers an Indian burial ground.  He finds an Indian chief's skull and the Griffin house becomes haunted.  Stewie gets sucked into the television and strange events follow as they try to get Stewie back from the poltergeist.;26;4;22;2006-05-08;https://image.tmdb.org/t/p/w500/6nO8rFrJxFMC68IKnlBCNzbfsYQ.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;The Griffin Family History;When burglars break into the house, the Griffins take cover in the attic where they discover Peter has built a 'panic room'. They go in it, and Peter tells them about his history. They send Meg for food but the burglars catch her. The rest of the Griffins stay behind and Peter accidentally floods the room and they're going to drown. Luckily Joe gets them out and we find out Meg has been accused of sexual harassment by the burglars.;27;4;22;2006-05-15;https://image.tmdb.org/t/p/w500/tuM4EYfi41TTwZlEhPTGSi9DyhM.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Stewie B. Goode;After losing at a swim competition, Stewie trys to eliminate his rival by blowing up a lifeguard tower. His plan backfires though, and Stewie has a near death experience that seems to change him.;28;4;22;2006-05-22;https://image.tmdb.org/t/p/w500/aMyfjQFhGFHu8Jnk3RE4n38aEpj.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Bango Was His Name-O;Stewie convinces Brian to go on a road trip with him to San Francisco to search for a man Stewie believes is his real father.;29;4;22;2006-05-22;https://image.tmdb.org/t/p/w500/uBPqY8a30EuFLpn8JsLkeA97efK.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Stu & Stewie's Excellent Adventure;Stewie finds out that his life in the future is miserable. So he decides to go back in time and change events for the better.;30;4;22;2006-05-22;https://image.tmdb.org/t/p/w500/Ar1xME9tH6IP7oIHD57YWlhqtJ8.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Stewie Loves Lois;Stewie becomes obsessed with Lois, after she saves Rupert. Though Lois doesn't take to the new Stewie all too well. Meanwhile, Peter thinks his doctor is molesting him, when he undergoes a prostate exam.;1;5;22;2006-09-11;https://image.tmdb.org/t/p/w500/8zFBXUVaQ5AoVGh3zQzeSfdse1B.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Mother Tucker;Peter's mom gets a divorce. Peter feels abandoned until he sees a father figure in his mom's new boyfriend, Tom Tucker. Meanwhile, Brian gets his own NPR style show on the radio.;2;5;22;2006-09-18;https://image.tmdb.org/t/p/w500/uD8nt3L3yYuW9p0vEt3c8zA9I7j.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Hell Comes to Quahog;After Peter uses Meg's money to buy himself a tank, she gets a job at the new Superstore in town. However, the Superstore puts all the shops in town out of business and sucks up the city's power supply. Brian and Stewie team up to save the town from the corporate giant.;3;5;22;2006-09-25;https://image.tmdb.org/t/p/w500/oIxt3kFrDdcBT8zq0gp3F0vYPfr.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Saving Private Brian;Chris is approached to join the military. Brian goes to the recruiting headquarters to voice his opinion, when Stewie signs himself and Brian up for the military. They pass Boot Camp and are shipped to Iraq, where they try to get honorably discharged by doing anything they can. Meanwhile, Chris decides to join a goth band.;4;5;22;2006-11-06;https://image.tmdb.org/t/p/w500/6TFUhwY8QgWFcUVvJOaD9pANthq.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Whistle While Your Wife Works;When Peter gets hurt and can't work, his boss tells him he needs to speed things up. So Lois goes to the brewery to help him out. Meanwhile, Stewie finds out that Brian is dating a very attractive but not very intelligent woman. He tries to get Brian to break up with her, but Brian can't do it.;5;5;22;2006-11-13;https://image.tmdb.org/t/p/w500/5B4m7sEi7La7qw2QAaxCUtNLlb8.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Prick Up Your Ears;Lois discovers that Chris has some bad information about sex and she volunteers to teach a sex-ed class at the high school. Some parents become upset with her brutal honesty, and they have her replaced. A conservative christian comes to Quahog and gets rid of the condoms at James Woods High. As a result the kids find an interesting loophole. Meanwhile Stewie, terrified of the Tooth Fairy, decides to set traps to destroy him.;6;5;22;2006-11-20;https://image.tmdb.org/t/p/w500/1Nfgg4KtGcfshy3MMgaX32xlb6H.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Chick Cancer;Stewie ties the knot with his old flame Olivia, but their relationship quickly turns, and becomes normal dull marriage. It all escalates when they go on a double date with Brian and Jillian. Meanwhile, Lois introduces Peter to chick flicks, so he decides to make his own movie with a plot based on every chick movie ever.;7;5;22;2006-11-27;https://image.tmdb.org/t/p/w500/lZShDIqe6eJwPqQHG1uOKbAIgUq.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Barely Legal;Meg can't find a date to her junior prom, and even though he is dating Jillian, Brian ends up going with Meg. At the prom, Brian gets drunk to make the night pass, but ends up making out with Meg. Meg begins to think of Brian as her boyfriend and becomes obsessed with spending every moment with him. Meanwhile, Peter, Cleveland and Quagmire join the police force to help Brian.;8;5;22;2006-12-18;https://image.tmdb.org/t/p/w500/6dfkB6QFxm6P2j4wj8Vyr29PylE.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Road to Rupert;Brian sells Rupert at a garage sale. Stewie, who is upset with Brian, takes him cross country to Colorado to find his beloved teddy, and ends up having a ski-off to win back Rupert. Meanwhile, Peter loses his license, so Meg has to drive him around.;9;5;22;2007-01-29;https://image.tmdb.org/t/p/w500/vdCZzFB3UAKLP08FaNYOHeJuqTi.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Peter's Two Dads;After Peters dad, Francis, dies, Thelma tells him that his real father actually lives in Ireland. So Peter and Brian decide to head there in search of his father, who ends up being the town drunk. They decide to play a drinking game to prove his paternity. Meanwhile, Stewie acts out and Lois spanks him. Realizing that he likes being spanked, Stewie does whatever he can to get into trouble.;10;5;22;2007-02-12;https://image.tmdb.org/t/p/w500/vpZEhiCZRm2C5JXrGG5IwOFZODR.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;The Tan Aquatic with Steve Zissou;When a bully harasses Chris, Peter goes to his defense, but ends up beating him up. Peter realizes bullying is fun and begins to bully everyone in the house. Finally, Chris stands up to Peter and beats him senseless. Meanwhile, Stewie goes out without sunscreen and becomes obsessed with getting a tan. After Brian leaves him in the tanning booth for six hours, Stewie gets sunburned and fears he has cancer. While waiting for the results of his cancer screening, Stewie begins to live his life as if he had only days to live and drives Brian crazy with his demands.;11;5;22;2007-02-19;https://image.tmdb.org/t/p/w500/iPg2CQ0ThdLcoWc9nhjO1Lo9lUy.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Airport '07;Quagmire takes Peter to work but Peter messes things up, causing Quagmire to lose his job as a pilot. After not being able find another job, Peter and Cleveland make plans to help him get his old job back. When the plan fails, Quagmire receives advice from his idol, Hugh Hefner.;12;5;22;2007-03-05;https://image.tmdb.org/t/p/w500/LNgciBQfovegUMvB6QOAC6C2mw.jpg;Peter;Shin;2023-03-13
Family Guy;Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.;1999-02-01;https://image.tmdb.org/t/p/w300/aLB7psB9N81n5GecHNOudXWW3AI.jpg;Bill & Peter's Bogus Journey;Peter helps Bill Clinton with his flat tire, and they soon become friends. They begin spending a lot of time together and Lois begins to believe that Bill inflicting bad influence on Peter. But when she confronts Bill, they end up having sex. Peter, upset that his wife would do this, tries to get back at Lois by having an affair of his own, but soon realizes that he loves her too much to do so. Meanwhile, Lois and Stewie try to potty-train Brian.;13;5;22;2007-03-12;https://image.tmdb.org/t/p/w500/a42Ds2cQAsthI0h6HuWtfL0xeZq.jpg;Peter;Shin;2023-03-13
